target,object_id,spect_id,z,catalogue_sn,seed,n_free,mask_match,sigma_match,eff_sigma_max_rel_diff,pull_recompute_max_abs_diff,n_phot,n_spec,phot_chi2_stored,spec_chi2_stored,joint_chi2_stored,phot_chi2_h5,spec_chi2_h5,chi2_h5_recompute_max_abs_diff,ndof_h5_match,phot_redchi2_stored,spec_redchi2_stored,joint_redchi2_stored,f_calib_median_pct,f_calib_upper_pct,calib_saturated,n_outlier_pixels,worst_band,worst_band_pull,pull_u*,pull_B,pull_V,pull_r+,pull_i+,pull_z+,pull_Y,pull_J,pull_H,pull_Ks,pull_3.6um,pull_4.5um,n_bad_pixels,n_emission_masked,n_telluric_masked,ess,lnZ,lnZ_err,t10_q16,t10_q50,t10_q84,t20_q16,t20_q50,t20_q84,t50_q16,t50_q50,t50_q84,t80_q16,t80_q50,t80_q84,t90_q16,t90_q50,t90_q84,age_q16,age_q50,age_q84,universe_age_gyr,lnl_ml_stored,lnl_ml_recomputed,lnl_ml_diff,phot_chi2_ml,spec_chi2_ml,f_calib_ml_pct,ml_ndof_match,block_matches_stored,flags
213772-M10_213772,213772,M10_213772,0.7003939747810364,40.900001525878906,20260843,13,True,True,4.603851245588412e-07,0.0,12,3565,95.47118187152152,3664.8119777965294,3760.2831596680508,95.47118187152152,3664.8119777965294,0.0,True,7.955931822626794,1.0279977497325468,1.0550738382906988,4.8634088288527435,10.000000000000002,False,12,4.5um,6.1221705363758625,-1.1822926288913829,-0.12117390841255683,1.4547491781140192,-1.5735508047858284,-3.5064058092014587,-0.22026524368310949,-2.1649670497731575,-0.6065114674807074,-0.17138399500292048,1.4841370778270775,5.688143916031532,6.1221705363758625,2082,412,107,3795.0152031609064,231049.24572725812,0.20460807492261732,6.988783085647079,7.0273459017487285,7.0397754802121915,6.682370547449912,6.759496179653211,6.784355336580136,5.76313293285841,5.955947013366656,6.018094905683968,4.270209467629414,5.152397847080102,5.251834474787802,2.7672828892684405,3.4534629446217195,4.825537780693494,5.37609976063595,5.63281518393585,5.7343697125479185,7.295195623844247,231088.43742133377,231086.4637627656,-1.9736585681675933,96.94909686104674,3658.0477139907093,4.872996675755117,True,,photometry chi2/N 8.0 > 3; 12 pixels with |pull| > 4
214296-M11_214296,214296,M11_214296,0.6797130107879639,19.100000381469727,20260937,13,True,True,0.0006798547335159326,0.0,12,3427,157.21507678194544,3844.3359542698704,4001.5510310518157,157.21507678194544,3844.3359542698704,0.0,True,13.101256398495453,1.1217788019462709,1.1679950470087028,4.688220002560803,10.000000000000002,False,5,4.5um,7.714909695304627,-1.4959005830938739,-4.867483976972396,3.0922577780418585,0.9485448412881635,-1.9464881567651955,0.06790910460598826,-2.5485144050001836,-2.1205478506860813,-1.2709245522538675,0.8338504616509483,6.648887005543574,7.714909695304627,2112,510,117,3605.177332614528,224667.80407425304,0.3244202108060642,4.224350063459038,4.3377816963077205,4.631936608976944,3.4153995916051456,3.603864672604869,3.885917631630579,2.1877733227480585,2.2691807568200315,2.374030113289462,1.2074563167469423,1.2650491819054803,1.3217118428087553,0.8085302863469286,0.8742863197085292,0.9444708871651452,2.3326307094903433,2.4247918074108457,2.5876481385157515,7.414664722069171,224705.28346491154,224704.9996450021,-0.2838199094403535,154.28351760649377,3849.815533783659,4.677249379671757,True,,photometry chi2/N 13.1 > 3; 5 pixels with |pull| > 4
214430-M11_214430,214430,M11_214430,0.8910719752311707,15.199999809265137,20260956,13,True,True,0.00019782156651264557,0.0,12,3810,209.6828102380749,4425.768701861249,4635.451512099324,209.6828102380749,4425.768701861249,0.0,True,17.473567519839573,1.161619081853346,1.2169733557624898,5.227790633425271,10.000000000000002,False,4,B,-9.387091706583352,-3.643530729139152,-9.387091706583352,2.835808754375232,5.258914465927214,5.463335792314473,5.360650896884376,2.0057937111271027,-0.10278922348399533,-2.5346233344102798,-1.8647051076893904,-0.1329234939248339,0.23347678605727482,2113,126,117,3596.1231327595956,251152.74454661654,0.23517189413278294,5.681464443101696,5.788999007587478,5.868492108734945,5.042517710905931,5.257586839877495,5.4165730421724305,3.922572587930221,4.089663115791492,4.246361814948171,2.593722891512874,2.946588613646755,3.140529169255387,1.7913374312720578,1.9660645287027934,2.229121997085865,3.8420348084654767,4.008837376833551,4.166440866560755,6.32041117529746,251193.75305009933,251191.0115412955,-2.741508803825127,210.42923421505506,4456.193483113613,5.181890974419745,True,,photometry chi2/N 17.5 > 3; 4 pixels with |pull| > 4
214899-M9_214899,214899,M9_214899,0.6750689744949341,18.799999237060547,20260942,13,True,True,0.0006773535011051655,0.0,12,3493,24.329052786666946,3784.89996481247,3809.229017599137,24.329052786666946,3784.8999648124704,4.547473508864641e-13,True,2.0274210655555787,1.0835671241948097,1.0908445067580577,3.922451012805677,10.000000000000002,False,3,i+,-2.6557100041437183,-0.3178860108146578,0.10220787666593899,2.005644431640734,-0.2457183070309207,-2.6557100041437183,0.20631260278295055,-1.7964554591231467,-0.5005529822886928,-0.02525760317598564,1.1415916404638446,1.6311873855572223,2.3657472435569713,2170,391,112,3747.0694586055015,231604.74322437219,0.20074482848277533,4.579633093402844,4.612990198734778,4.783040430484691,4.1468608547360395,4.189415106759734,4.330567824754793,2.852142875705798,2.9209472976054762,3.017975844459118,1.688955222875842,1.7299531099429644,1.7779653672228455,1.2994761742168317,1.3301487140090038,1.3634710511421522,2.90819215496583,2.9637557868041178,3.0888870833972932,7.4419030649744835,231639.42652643076,231638.85288319187,-0.5736432388948742,23.90665159261564,3754.369741857215,3.976073739478361,True,,3 pixels with |pull| > 4
215519-M10_215519,215519,M10_215519,0.6146249771118164,17.700000762939453,20260948,13,True,True,0.000200545059781081,0.0,12,3575,23.6493049625588,3657.983289548685,3681.632594511244,23.6493049625588,3657.983289548685,0.0,True,1.9707754135465667,1.0232121089646673,1.0301154433439406,4.441592706307551,10.000000000000002,False,6,4.5um,2.4145886086147703,-0.5482162134158981,-1.3343990472403982,0.8957126410332813,-1.0392872508763271,-2.2499492730688067,0.32463530174616,-1.2569480025330337,-0.6758906252652008,-0.11034849504946351,1.0806569077503665,2.3390347331951795,2.4145886086147703,2089,391,111,3319.5343218939015,236428.0807733125,0.2945097814445538,7.491653348631025,7.516621093103267,7.521929658918804,7.172531360342794,7.222466849287278,7.233083980918353,6.215165395478101,6.340004117839309,6.366546946916999,5.2577994306134075,5.457541386391341,5.500009912915644,4.569894885621877,5.163387142575352,5.211164234915192,6.020591530577567,6.209749812158883,6.266990603512994,7.8107753369192565,236461.63485783353,236460.26337940266,-1.3714784308685921,24.877505427660743,3663.7581263608536,4.433448070224496,True,,6 pixels with |pull| > 4
215585-M11_215585,215585,M11_215585,0.7487310171127319,35.599998474121094,20260859,13,True,True,0.000868283923024183,0.0,12,3757,210.022885959441,4303.033858506716,4513.0567444661565,210.022885959441,4303.033858506717,9.094947017729282e-13,True,17.50190716328675,1.1453377318356976,1.2015593036384868,4.649112868071166,10.000000000000002,False,5,B,-9.531642609226502,-6.35819399251145,-9.531642609226502,3.835650917518724,2.925339602059556,2.3928359243906145,2.8952932863335885,-0.30070408903562146,-0.8930437445620547,-1.4678225284537723,0.04412187332105336,4.363481134904215,4.391065947051621,2096,196,117,3899.7461067482177,245159.06856699378,0.31036211235577316,6.5271257146745265,6.559573879957002,6.586975198582388,6.027054761447068,6.091951092012018,6.146753729262791,4.615098773870653,4.728029267459895,4.837097044531657,3.3906870092152475,3.5025024187127016,3.612848982771345,2.9205605196585673,3.095822924434528,3.2080070849174964,4.607799047182572,4.71811461518326,4.829346494299237,7.027196667901984,245202.12925825024,245203.32888402048,1.199625770241255,330.5228157732869,4269.7962075881915,4.562400051019296,True,,photometry chi2/N 17.5 > 3; 5 pixels with |pull| > 4
216730-M10_216730,216730,M10_216730,0.8937180042266846,36.70000076293945,20260853,13,True,True,0.00023418103205535533,0.0,12,3418,40.09606810584972,3550.5864559310603,3590.68252403691,40.09606810584972,3550.58645593106,4.547473508864641e-13,True,3.34133900882081,1.0387906541635636,1.0508289505522124,6.224072317326122,10.000000000000002,False,14,4.5um,3.947322340880371,0.2310752730661807,-0.7920518058891151,2.3150249793195408,0.21666525051597987,-1.527216074785746,0.14379774548791274,-2.052369201762938,-1.072586054863555,-1.8578259714791179,-0.18773867869730462,2.6879728503914406,3.947322340880371,2172,466,110,3749.940678246312,221153.67814136253,0.17957929128562186,2.7309591484933433,2.73417692494328,2.742383722096722,2.457694614470536,2.4624313462156797,2.46970465814662,1.634613921072179,1.6479492810164422,1.6534647440392705,0.8186645047187839,0.8342709371573015,0.8401894220183692,0.5538968668289711,0.5651620817770149,0.5694711696075626,1.6419871276313311,1.6510506482893557,1.6606760667794294,6.308331206012428,221189.53696222475,221182.72087766678,-6.816084557969589,38.613288299421825,3611.897590669965,6.1684954301825154,True,,photometry chi2/N 3.3 > 3; 14 pixels with |pull| > 4
216899-M11_216899,216899,M11_216899,0.697825014591217,21.100000381469727,20260926,13,True,True,2.8921654436570704e-05,0.0,12,3430,44.999623158955565,5874.166398884105,5919.16602204306,44.999623158955565,5874.166398884105,0.0,True,3.7499685965796306,1.7125849559428876,1.72620764714,9.994150172122794,10.000000000000002,True,12,4.5um,3.340631900108259,-1.266991983467511,-0.48492627454502735,2.301412736728143,-0.6890967692039652,-2.505428506476606,-0.9326543478558357,-2.338513266279835,-0.7982428664863621,0.2031888864218346,1.6294845296161737,3.2060360083740167,3.340631900108259,2101,518,117,3744.453943646808,221939.95829051503,0.23836239631826756,6.568160460980777,6.736222741886209,6.8642595023434145,5.826445695966554,6.162570257777419,6.418643778691828,4.208874337198966,4.581882477836755,5.08179660773707,2.8603407192538066,3.2937059602533303,3.7285255558759207,1.924956101934272,2.4962133099183745,3.2593271001087847,4.245917465284827,4.605702599512864,5.027743029801112,7.309875225995,221978.22775060293,221979.8434693751,1.6157187721692026,47.44645542933907,5868.277629504472,9.99970656570519,True,,photometry chi2/N 3.7 > 3; spectrum chi2/N 1.71 > 1.5; calibration floor at prior bound (10.0% of 10%); 12 pixels with |pull| > 4
217020-M10_217020,217020,M10_217020,0.8934249877929688,12.800000190734863,20260973,13,True,True,0.0007043948082247765,0.0,12,3443,101.79978059449542,3528.184081197288,3629.9838617917835,101.79978059449542,3528.184081197288,0.0,True,8.483315049541284,1.0247412376408038,1.054614718707665,6.801924695651208,10.000000000000002,False,6,4.5um,6.166287775434725,-1.096745947214252,0.9897227639935219,1.7317271053147467,-0.8642183458228485,-2.992478117394648,-1.0932375215444412,-3.153979190446699,-1.3472000303215983,-0.26835465932061026,1.6954048917790205,5.743647146096995,6.166287775434725,2120,486,117,3274.9834522834517,225043.72444196785,0.2724254742470284,4.50788225816251,4.545085703828939,4.782098749978018,4.006247429424729,4.055295729378221,4.256838697452552,2.6313282958438196,2.6876755154931593,2.8004838170636805,1.5328223155874379,1.5640195553965963,1.611745663630564,1.1632805465613334,1.1864321136221756,1.2193575996768615,2.7330983524218513,2.7823308129585778,2.928200108216609,6.309667148542967,225077.8183481828,225077.60282295462,-0.21552522818092257,103.56835955200202,3555.3289187204437,6.740817020848349,True,,photometry chi2/N 8.5 > 3; 6 pixels with |pull| > 4
217564-M11_217564,217564,M11_217564,0.8899400234222412,3.700000047683716,20261015,13,True,True,0.000600152686892658,0.0,12,3827,141.64761054787806,4330.4472751547855,4472.094885702663,141.64761054787806,4330.4472751547855,0.0,True,11.803967545656505,1.1315514175998918,1.1688695467074395,9.130518599512381,10.000000000000002,False,2,4.5um,5.44166191263448,1.0771754109993144,2.6467069781857093,4.912608851443524,4.39570669006269,1.8011744276041324,1.0298127787800702,-2.502270281548912,-3.836187990965127,-4.885037270232973,-1.1309546315809018,3.160618989609226,5.44166191263448,2100,126,113,3480.4192535512443,249287.32688167036,0.30901508129613064,4.552432303497457,4.655387638442912,5.271936161320581,4.070365015126325,4.218139031599772,4.6691323884874425,2.6848890839383577,2.9355992775235507,3.2518341936897497,1.5589459857236911,1.706572821496592,1.832223177990832,1.1769518902498,1.2775913851932685,1.3831156382266638,2.785977261332209,2.9623052064956195,3.2973429378704195,6.32558990255876,249317.84664144058,249317.6155427242,-0.23109871638007462,130.28997753458833,4321.235201028973,9.325589052681849,True,,photometry chi2/N 11.8 > 3; 2 pixels with |pull| > 4
218207-M11_218207,218207,M11_218207,0.6817629933357239,36.79999923706055,20260852,13,True,True,0.00024683232523275284,0.0,12,3424,196.88821994275474,3700.8898791015963,3897.778099044351,196.88821994275474,3700.8898791015963,0.0,True,16.40735166189623,1.0808673712329429,1.1387023368519869,5.639582092141655,10.000000000000002,False,9,B,-8.278458013042847,-8.240020416006372,-8.278458013042847,4.0112436825151,3.7174777391994853,1.8670317200304205,2.983834727430769,0.14580083690539328,-0.026683552758243745,-0.7545194145893909,-0.04225900065331368,2.6930701162443014,3.211376768535618,2102,523,117,3448.365237027024,223496.43020899847,0.3935669571569242,4.603320545538322,4.616004964691191,4.6727232616200975,4.202101474790273,4.214201013736511,4.267609836000947,2.997367838599969,3.0071477094148893,3.047222572416947,1.7947264276292179,1.7994535674734942,1.8156912188948304,1.3935828474061611,1.397277980498016,1.4053665725876003,2.9991598644882917,3.011844921129436,3.065550523781974,7.402689487492514,223535.95757186488,223532.23975202587,-3.7178198390174657,193.4091623928619,3713.6582116701043,5.641081792098988,True,,photometry chi2/N 16.4 > 3; 9 pixels with |pull| > 4
218701-M9_218701,218701,M9_218701,0.695285975933075,30.700000762939453,20260880,13,True,True,0.000224630667559162,0.0,12,3580,36.064519734795766,4008.488667351988,4044.553187086784,36.064519734795766,4008.4886673519886,4.547473508864641e-13,True,3.0053766445663137,1.1196895718860302,1.1300791246400625,3.42593437626365,10.000000000000002,False,4,4.5um,3.1771616040165678,-0.13921938450032528,-0.9827450196361823,0.8316399680405546,-1.5280694241884474,-2.6497997432080806,-0.08880459328091544,-1.714865874768173,-0.32423273658767965,0.2511367775840014,1.774473635824004,2.944712163936142,3.1771616040165678,2059,414,113,3401.130062568767,235733.14729221593,0.26772797782655305,4.478284578885716,4.5161836113209795,4.600922507795897,3.943790605696259,4.000956920209031,4.072971256835224,2.55059529508925,2.6028844517606697,2.6720775681750677,1.4701189570236441,1.5044110370809314,1.5403243450635795,1.1104542035044762,1.1355353363153389,1.164444324704648,2.666494260937621,2.7180998170159674,2.784143550192155,7.324428287551383,235768.81395293272,235764.55465552563,-4.259297407086706,36.245587439286766,4016.7253685807573,3.42490816842164,True,,photometry chi2/N 3.0 > 3; 4 pixels with |pull| > 4
221163-M11_221163,221163,M11_221163,0.6975380182266235,34.20000076293945,20260868,13,True,True,0.0002481197572580521,0.0,12,3615,275.73042413388856,3998.9594931325664,4274.689917266455,275.73042413388856,3998.9594931325664,0.0,True,22.977535344490715,1.1062128611708344,1.1828140335546362,4.83503103072741,10.000000000000002,False,4,B,-9.553959202869564,-7.993799547028784,-9.553959202869564,4.975620759358636,4.470474000822309,3.1836402779626147,3.3055573096578934,0.3059197225449374,-0.4319860258494905,-1.8486623101701554,-1.4513601347670237,4.6255301417735035,5.248572732883338,2124,311,116,3275.465004224459,235507.18905872875,0.29499965860364846,6.145347210188657,6.414432279258395,6.636181944085536,4.992140008835014,5.517346567107694,5.960845896761976,3.680928233163405,3.8982251452620167,4.128760374648627,2.1251577653704072,2.288501476708236,2.4872809984904776,1.5575897447790483,1.6395906922918821,1.7368111147937417,3.7374377890604027,3.955796745788195,4.1391573654668115,7.3115179914090955,235554.53820402813,235551.45733644965,-3.0808675784792285,275.85480108991703,4021.9984973819433,4.816432561970475,True,,photometry chi2/N 23.0 > 3; 4 pixels with |pull| > 4
225431-M9_225431,225431,M9_225431,0.7014380097389221,19.899999618530273,20260931,13,True,True,3.483803990899194e-05,0.0,12,3439,52.40674594974969,3716.7141283340334,3769.120874283783,52.40674594974969,3716.7141283340334,0.0,True,4.367228829145808,1.080754326354764,1.0963120634915018,4.542389564787779,10.000000000000002,False,6,4.5um,3.8774054015577706,-1.39962103715711,-1.4881746302623533,1.5018267903736722,-1.0700422828160014,-2.8168978936277655,0.023763999924865022,-2.2646168839123217,-0.3666398504643683,0.26369707139621157,1.9365675435596015,3.574936845696053,3.8774054015577706,2222,388,117,3466.218858402697,225456.79192013605,0.22359267709902028,4.6108589795995325,4.813046300788077,6.206594228434996,4.197597881358154,4.3873660872049625,5.123945793231375,2.9457897208449504,3.0866047010591595,3.515193181088605,1.7342315938606858,1.7915784531585561,1.964311701781539,1.3280390593349307,1.3656764475043828,1.433073556087364,2.969917726670954,3.141270145320757,3.6141883253342497,7.2892426636386185,225491.8066430501,225487.0367421631,-4.7699008870113175,52.03785303466584,3714.7146425476512,4.558456885051328,True,,photometry chi2/N 4.4 > 3; 6 pixels with |pull| > 4
225441-M10_225441,225441,M10_225441,0.6823199987411499,28.899999618530273,20260894,13,True,True,0.00033456485060466757,0.0,12,3535,19.07970243872872,3780.6750096367296,3799.7547120754584,19.07970243872872,3780.67500963673,4.547473508864641e-13,True,1.5899752032273933,1.0694978810853548,1.0751994091894337,4.3832563732687495,10.000000000000002,False,0,V,2.3368961889835833,-1.8846492755987492,-1.3905580978970982,2.3368961889835833,0.4535975605957812,-0.7039636616809181,1.6705759894826997,-0.3580779195296793,-0.6084195585767301,-1.103162407520901,-0.33822449328448856,0.3458931038191608,1.6405867560756942,2130,386,115,3314.3773731831093,231864.04059919273,0.19508525891609857,2.7327563783227125,2.7372870497281387,2.7508107388758907,2.4619517800506836,2.4658614469539417,2.478490427095132,1.6491851298282587,1.652118765142627,1.6609137886373209,0.8361618573809252,0.8391019342560697,0.8433203337413829,0.5660143426487028,0.5681987464920017,0.570444794879536,1.6511040911333086,1.6567251298293666,1.674390702210537,7.3994407707404495,231900.25957947635,231895.11894451716,-5.140634959185263,18.708111341809225,3774.163654683255,4.404383785092576,True,,
225678-M9_225678,225678,M9_225678,0.7325549721717834,12.300000190734863,20260979,13,True,True,0.0006110228825294558,0.0,12,3441,77.9004050976671,4025.3735872476773,4103.273992345345,77.9004050976671,4025.3735872476773,0.0,True,6.491700424805592,1.1698266745852013,1.192812207077135,4.554985328028108,10.000000000000002,False,3,4.5um,5.492405052745134,0.17924839431646417,-3.4373695296159683,1.847139426704624,0.8394962003702396,-1.8372354078908553,0.33107390620952704,-2.0048895577034362,-1.6261582638155594,-1.147713568437122,1.167356766954627,4.352078774867554,5.492405052745134,2204,404,117,3568.4678968435273,225525.73397078298,0.32633308535309574,6.515717112370836,6.7039456565353746,6.822492096739433,5.916257135222542,6.29271422355162,6.529807103959736,4.146329666601712,5.059019924600356,5.651752125620646,2.0987329997835302,2.353466918137298,2.6329335542818124,1.2117984760137201,1.322444686414578,1.4464815777385494,4.015654297350708,4.455553865930085,4.91278413298244,7.115177089519129,225561.07231091012,225560.1271031066,-0.9452078035101295,72.80574067532812,3944.3724740780754,4.796317341015991,True,,photometry chi2/N 6.5 > 3; 3 pixels with |pull| > 4
226316-M9_226316,226316,M9_226316,0.6087539792060852,51.5,20260836,13,True,True,0.0005246310565048971,0.0,12,3585,105.66894798140856,3702.2792635540227,3807.9482115354313,105.66894798140856,3702.2792635540227,0.0,True,8.80574566511738,1.0327138810471472,1.0624855500935912,3.347029879542552,10.000000000000002,False,1,4.5um,6.527841915421212,-2.3585818062900565,-2.209548744246339,2.0326060775556245,-0.6517694063677005,-2.4965795251640257,0.1068365326542318,-2.0501457462757458,-1.157259219622551,-0.9711126714961575,0.20306458236338334,5.9400301678543626,6.527841915421212,2072,392,117,3381.624748070375,232831.09999589415,0.25504688170217366,7.542412120059401,7.553738350825181,7.557795324580485,7.236747294756996,7.259399756288559,7.267513703799167,6.319752818849786,6.376383972678692,6.3966688414552095,5.402758342942574,5.493368189068825,5.525823979111253,5.09709351764017,5.1990295945322025,5.235542358329934,6.179693332463619,6.287905009388338,6.327475854714177,7.848076945361804,232868.69899816398,232862.9981822733,-5.700815890682861,107.80621866121383,3706.2608199047136,3.348038362581248,True,,photometry chi2/N 8.8 > 3; 1 pixels with |pull| > 4
226721-M11_226721,226721,M11_226721,0.7373420000076294,29.0,20260889,13,True,True,0.0002001951736899256,0.0,12,3405,40.45334262321747,3853.6612353871474,3894.1145780103648,40.45334262321747,3853.661235387148,4.547473508864641e-13,True,3.3711118852681228,1.131765414210616,1.14398195593724,4.878616658905775,10.000000000000002,False,11,B,-2.849890128234669,1.4802732804933931,-2.849890128234669,2.131161309731745,1.1755235837238949,-1.849700088171058,-0.056181364362952686,-2.0790113384804654,-0.9575772036022537,-0.9907628971014099,0.9466798878685369,2.4609692448047458,2.7601780940301004,2155,499,107,4221.926097739955,223848.63275296363,0.3051324174959412,4.568961928912887,5.831572074486374,6.2455592880331015,4.113942014278145,4.840374263574557,5.402153280945195,2.777975440518535,3.4003730698014873,3.7521723395409263,1.6326710798548234,1.8529401646881087,2.0703720777068613,1.247255636847966,1.323614417789503,1.416930970209582,2.853292163690646,3.4598159633635612,3.760234421501176,7.088965295121007,223887.94883964438,223885.17375475442,-2.775084889959544,42.51951526398029,3845.8544896126677,4.891184116631824,True,,photometry chi2/N 3.4 > 3; 11 pixels with |pull| > 4
227516-M10_227516,227516,M10_227516,0.7792009711265564,29.200000762939453,20260887,13,True,True,0.00025688215875225087,0.0,12,3686,126.50861330989693,3970.115867662872,4096.624480972769,126.50861330989693,3970.115867662872,0.0,True,10.54238444249141,1.077079725356178,1.1117027085407785,4.767502765206401,10.000000000000002,False,4,3.6um,7.437264440535672,-1.4902703559334323,-0.48431097078422897,1.406677070283283,-1.631236775145722,-2.864248453207192,-0.9698352653709945,-2.811931374667267,-1.9816409495336333,-0.15635632018594572,2.8733163701875313,7.437264440535672,5.902696120433661,2107,263,110,3517.1298276908274,238754.49871143998,0.23092031128286872,6.385920687609972,6.411764957745256,6.438499108658381,5.9058880813056955,5.957576621576263,6.0110449234025145,4.565459946920329,4.645138978395302,4.745671014299531,3.3755889256812717,3.4573049273001644,3.5388226012344477,2.915961323770314,3.0564775078067723,3.1384880696095325,4.549226135074807,4.62533601095356,4.712037001228752,6.865953293914249,238795.6634443646,238793.40398107131,-2.259463293274166,126.48369798240779,3993.7104845569893,4.741418266061957,True,,photometry chi2/N 10.5 > 3; 4 pixels with |pull| > 4
227630-M9_227630,227630,M9_227630,0.7295899987220764,19.100000381469727,20260940,13,True,True,0.0009540257434307865,0.0,12,3490,47.971708867450076,3905.7622794880162,3953.7339883554664,47.971708867450076,3905.7622794880162,0.0,True,3.9976424056208395,1.119129592976509,1.1331997673704404,3.9262558253089836,10.000000000000002,False,0,4.5um,4.230247908701382,-0.5175639115571675,-0.5687326900582932,0.6818178036461972,-0.3205352247666997,-2.1758606664345286,0.003846159763576253,-2.1947745481198124,-1.038523877170749,-0.9591557653912147,0.763376009741133,4.0969610161269,4.230247908701382,2144,415,117,3979.6983141027213,230158.79819659743,0.22217769172397137,4.600212022184331,4.64541536018619,4.814619734614693,4.1920243575716425,4.233619879686154,4.394768027023685,2.954847638637023,3.0034390550381973,3.1242933940357496,1.7605696057343534,1.7905999729559885,1.8339715007804267,1.3611646388905039,1.3848762143659807,1.4038610222136505,2.9756621237408774,3.019435366330594,3.1685431381622835,7.131486748057618,230193.09253959285,230191.4557224271,-1.6368171657377388,49.3803063002416,3936.9280444814917,3.8703097695301634,True,,photometry chi2/N 4.0 > 3
227672-M10_227672,227672,M10_227672,0.6092709898948669,19.299999237060547,20260934,13,True,True,0.00011154948873320819,0.0,12,3555,101.88077481500021,3726.9475071343522,3828.8282819493525,101.88077481500021,3726.9475071343522,0.0,True,8.490064567916685,1.0483677938493254,1.0773292858608194,2.9704888428802874,10.000000000000002,False,2,4.5um,5.921308779943306,-1.0809795322719757,-2.989746158353558,-0.22952760807922618,-2.3636664250790727,-3.0959017359836616,0.05589733487315929,-1.78688974281952,-0.49080981034381016,0.8958481798526806,2.4174780507481444,5.6039121186934,5.921308779943306,2101,393,117,3171.799070026652,235645.49646535158,0.30760805852428796,4.604052336949306,4.623730333964063,4.713597041758941,4.201767949154199,4.220239382399688,4.303824116486642,2.992828223377467,3.0100912656861323,3.076437313178211,1.789952267093208,1.8004152700751463,1.826962527786789,1.3888050863216521,1.396901810899397,1.4083068988001335,2.9975266646058443,3.0190952459117013,3.104650959135784,7.844781274772632,235679.3239608592,235677.54103622495,-1.7829246342589613,104.35005369497682,3716.231089142425,2.987796269059946,True,,photometry chi2/N 8.5 > 3; 2 pixels with |pull| > 4
228215-M10_228215,228215,M10_228215,0.6108589768409729,36.79999923706055,20260851,13,True,True,0.000489930877582479,0.0,12,3559,113.34712258573373,4005.350347734826,4118.69747032056,113.34712258573373,4005.350347734826,0.0,True,9.445593548811145,1.1254145399648288,1.157587821900101,2.8958739950054264,10.000000000000002,False,6,4.5um,5.974965323721934,-2.54803074802862,-4.440100865857225,0.3786359023301731,-1.9128001692738261,-2.994016540781646,0.10878755482657458,-1.3703828813971752,0.03707887320618229,0.9312830721492297,2.3097402885712386,5.529946086167268,5.974965323721934,2098,392,117,3695.8458909457995,235054.9036128033,0.25980423708000167,4.682435705077782,4.967430381214301,5.996342189294881,4.275832405166095,4.543099959181546,4.801100883204675,3.055140739924941,3.265001490614768,3.4633209965958107,1.8189368942776438,1.910191120531198,2.0147934731648,1.4075820505460959,1.452119856192568,1.5018263961089573,3.0756341018661235,3.343564701196586,3.569745765103919,7.834671790687586,235093.94533657155,235089.9304120023,-4.014924569259165,115.70439999001536,4046.245387790861,2.8622179871624955,True,,photometry chi2/N 9.4 > 3; 6 pixels with |pull| > 4
228380-M10_228380,228380,M10_228380,0.6113759875297546,36.099998474121094,20260855,13,True,True,0.0003687324280519611,0.0,12,3568,345.25092751981055,4043.9838877661714,4389.234815285982,345.25092751981055,4043.983887766172,4.547473508864641e-13,True,28.770910626650878,1.1334035559882767,1.230511582642552,3.24800982155231,10.000000000000002,False,5,4.5um,11.056394749489481,-5.54180070462282,-6.6250536072564765,0.7657039879442402,-1.6924783065326323,-2.5839440798647875,0.19552822233052702,-1.3330304505122719,0.048523938695562444,2.0678024456923843,4.586822327172692,10.542500549470123,11.056394749489481,2094,393,111,3553.6393882695825,233317.47413298278,0.36056309677393844,4.603829000937172,4.621720242642227,4.696586664700475,4.202936903198868,4.2198640432746775,4.290775676732421,3.0001061337062738,3.0133587185885347,3.073038643814321,1.797741055293776,1.8031133597865707,1.8280292946958598,1.3967441380851888,1.3996113310536134,1.4120517872930956,3.0013603210695234,3.0194279749070616,3.096434329152143,7.831384641599982,233356.28100073786,233355.28574078856,-0.9952599492971785,354.6010928183016,4012.3305607771426,3.263688593029721,True,,photometry chi2/N 28.8 > 3; 5 pixels with |pull| > 4
228717-M10_228717,228717,M10_228717,0.9398990273475647,14.300000190734863,20260962,13,True,True,0.0003378707415215982,0.0,12,3835,196.9823008051483,3742.679992885595,3939.6622936907434,196.9823008051483,3742.6799928855944,4.547473508864641e-13,True,16.41519173376236,0.9759269864108461,1.027559283696073,6.454274691499952,10.000000000000002,False,2,B,-7.927667299441855,-4.936977040073484,-7.927667299441855,0.3830936427962131,4.378701682257451,4.482424632100989,5.086037876434397,1.7656107961127026,-0.8707921124103184,-3.352135226708284,-3.075075969523919,3.397218314969594,2.893318719656904,2087,129,115,4857.735907948492,250104.02829441358,0.3352753220269998,5.719023572057284,5.822855675147534,5.918312670964245,5.334881565910889,5.54254577209139,5.733459763724812,4.265968078600292,4.592129484100309,5.178901042006512,3.2350408946430056,3.49125089105635,3.8128300751966067,2.422580480604245,3.09502647929248,3.259051190819943,4.172104245140246,4.476450043933134,4.783529863486501,6.103165578203678,250148.4630425033,250146.18302235327,-2.2800201500358526,207.55353598119595,3782.2133749277973,6.358991997656033,True,,photometry chi2/N 16.4 > 3; 2 pixels with |pull| > 4
