target,object_id,spect_id,z,sigma_star_kms,catalogue_sn,manifest_index,seed,logmass_q16,logmass_q50,logmass_q84,logZ_abs_q16,logZ_abs_q50,logZ_abs_q84,alpha_fe_q16,alpha_fe_q50,alpha_fe_q84,tau_dust_q16,tau_dust_q50,tau_dust_q84,age_q16,age_q50,age_q84,t20_q16,t20_q50,t20_q84,t50_q16,t50_q50,t50_q84,t80_q16,t80_q50,t80_q84,dt_q16,dt_q50,dt_q84,passed,joint_chi2,joint_ndof,spectrum_chi2,spectrum_ndof,photometry_chi2,photometry_ndof,ess,lnZ,lnZ_err,n_calls,n_samples,wall_time_s,joint_chi2_per_ndof
228380-M10_228380,228380,M10_228380,0.6113759875297546,259.5,36.099998474121094,25,20260855,11.567069411478352,11.578602910405946,11.59110762626807,-1.9706792642784232,-1.9476724297391563,-1.9308248416126792,-0.03270610312115795,-0.018743032400307367,0.0013848763192689795,0.6193473080532038,0.645784489666356,0.6777500892921061,5.6724879632420455,5.769649707179215,5.938699624710408,4.307344424842693,4.508735719045719,5.0182792536395455,5.794407267967085,5.906763461793837,6.073193774124709,7.016593692146823,7.061536169677524,7.128108294609873,2.1098290409703275,2.552855224508648,2.70924926730413,True,4151.417818512595,3580,4103.522302761448,3568,47.89551575114592,12,3676.081639866391,233895.36308664552,0.2371080342455186,8495702,22600,466.10419595241547,1.1596139157856409
228717-M10_228717,228717,M10_228717,0.9398990273475647,296.1000061035156,14.300000190734863,132,20260962,12.069607193361756,12.095463316461416,12.131762897295747,-1.6784237139458222,-1.6488631335697925,-1.6193517000447974,-0.19893875749993636,-0.19659986676331243,-0.19025252243957247,0.4955071741472881,0.5065268996935813,0.5219212975884129,4.657716555695826,5.013592173518165,5.509048658352274,3.690162810705947,4.210682353918312,5.207921358827762,4.819598878088952,5.2925934196656375,5.54363794109373,5.614490284582707,5.778936714788462,5.879354523359699,0.671433164531937,1.5662412533007712,1.907253953456717,True,3835.5991232900237,3847,3711.1913580360647,3835,124.40776525395913,12,4065.4184298087607,250383.547394963,0.32132903470150237,9412964,23000,477.42427512805443,0.9970364240421169
229551-M11_229551,229551,M11_229551,0.6957730054855347,209.5,32.79999923706055,42,20260872,11.385895852722664,11.413068426862353,11.443511942907387,-2.0286514435467837,-1.9783690689336706,-1.9218399684731373,-0.07377511694527927,-0.059882326312642245,-0.04930526210159339,0.29769562174564107,0.367094926793077,0.4186411021059814,3.8254146165746565,4.06691570815185,4.28525106260232,2.216513233937306,2.4357061161170686,2.7636092463645086,3.7620967451093006,4.024091082547009,4.268788891578513,5.1973527429305175,5.70014236897258,5.990763116158708,2.938118742643506,3.15707021261828,3.340382920418345,True,3675.911688472747,3475,3668.8843904911528,3463,7.027297981594084,12,3814.561788421874,226604.7017135935,0.23904100437576306,6943400,19600,390.1349915439496,1.0578163132295675
229883-M9_229883,229883,M9_229883,0.7279890179634094,224.0,22.600000381469727,89,20260919,11.418984312475697,11.433989026127929,11.445938035655889,-1.6531703704050045,-1.6321316981902205,-1.6107302174745897,-0.13073958037871655,-0.11726626048891396,-0.10581976915917854,0.5729075284947194,0.5876295941361593,0.6041620319304254,5.1791324263129574,5.3226918553779985,5.474545877500059,3.9309823404269038,4.112343722732733,4.401792408346898,5.275096268370561,5.47279749846388,5.644817182851104,6.394228857513878,6.473309349551204,6.542117223306095,2.140324814959196,2.3607100381924875,2.4624720417201407,True,3889.129541845739,3556,3838.537296115078,3544,50.59224573066087,12,3786.817878351099,233843.89395515886,0.17218157078678198,8144521,23200,458.9007018264383,1.0936809735224238
230747-M13_230747,230747,M13_230747,0.6984639763832092,161.3000030517578,22.600000381469727,87,20260917,10.96309675112737,11.010770747427252,11.047557765798416,-2.144910411443315,-2.0809790425659846,-2.014582617116495,0.08646192311016021,0.11093612759649607,0.13706049467260842,0.3022503671150205,0.3586640794724419,0.4014452389810721,3.506282190582611,4.080174094589456,4.396267052690089,2.0195328773247927,2.466676232778905,2.937819219598017,3.4536370778589323,4.041894843602719,4.405862422548436,4.724679563147325,5.724084220568769,6.094374337405585,2.705621941494883,3.0641715656582273,3.3308693259983766,True,3826.8848166563794,3574,3822.8463236195594,3562,4.038493036819837,12,3248.7647902863005,234429.88769806077,0.23771563973592483,5989347,16600,333.11251950263977,1.0707568037650754
230983-M10_230983,230983,M10_230983,0.6960690021514893,185.39999389648438,21.700000762939453,92,20260922,11.175576472142215,11.198115619913102,11.221013879227003,-1.6894671914438084,-1.6657585836687434,-1.6436041212141705,-0.05406789376255057,-0.03619952618880116,-0.018994092916887546,0.2835263679737064,0.3287203767688899,0.38376224180522617,4.110584921485415,4.336892236074321,4.571052139214884,2.445043056460347,2.734092960853445,3.0383447659832874,4.075090992681525,4.350909179987752,4.711537323309731,5.783609381072694,6.0643075154727075,6.284552947733172,3.141579322712233,3.300449023220682,3.4408222282273715,True,3672.42842780918,3598,3667.499731895523,3586,4.928695913656889,12,3770.2703368023977,235427.1734115749,0.2007385685598558,6597734,17000,353.45864138705656,1.0206860555334019
231276-M9_231276,231276,M9_231276,0.6540570259094238,238.10000610351562,40.099998474121094,17,20260847,11.477544194295001,11.487461846882763,11.497094222237724,-1.4280123290342512,-1.4055744752852388,-1.3819669889823651,-0.07892511291914361,-0.07000824505381584,-0.060287625603595935,0.38897166638886743,0.4036123514391665,0.4178171310883079,3.001765443171643,3.033235732664636,3.1294105220720794,1.7976835589540343,1.807745447829499,1.8385842175432534,3.001260800099346,3.0261142291642598,3.0999264401298823,4.204152677700723,4.234386990617337,4.329238120487034,2.4070630163319144,2.426692444106078,2.490011818001822,True,3866.990906828418,3534,3799.35774393259,3522,67.633162895828,12,4263.679297436968,230253.3652043774,0.24000770742164862,8438561,25400,492.4220629427582,1.094224931190837
231544-M10_231544,231544,M10_231544,0.6547650098800659,169.39999389648438,26.100000381469727,71,20260901,10.864604391152216,10.879797201565951,10.898828517296096,-1.9013021958878713,-1.8636148248050626,-1.8256857280907037,0.2031670513647263,0.23237132747347455,0.25863802870060465,0.2267320308486129,0.26503915676412476,0.3031800781840842,3.0302170422934425,3.118394510879859,3.3883694252377463,1.7898725155224606,1.8187174156671833,1.9133814173492123,3.016087694345127,3.0903360126502566,3.3041168426564993,4.240357392427105,4.329788323653634,4.606662936319082,2.447625215562827,2.511617785388058,2.6884385310778143,True,3690.3779729273233,3504,3681.986951101606,3492,8.391021825717234,12,4629.284596835121,230706.31775143134,0.20933144393983488,6983653,19600,392.138598902151,1.0531900607669302
231554-M13_231554,231554,M13_231554,0.6973369717597961,151.3000030517578,10.899999618530273,156,20260986,10.904402338404871,10.934794367897922,10.971097594239502,-1.795937278289019,-1.748429067411902,-1.7020106385853948,-0.10229642373656564,-0.06880075787761178,-0.033238666946953994,0.21501799453599849,0.2650823221327905,0.31546109003821055,4.7211450555907515,5.095513900846807,5.530370515106311,3.1972886356819585,3.687222110258893,4.56803865274669,4.885263280815125,5.362051900856084,5.791602785189085,6.344776310260078,6.532422230222077,6.704242583955278,2.129203076157019,2.851804257352177,3.1606760029512215,True,4336.9485779604465,3598,4332.708077320636,3586,4.240500639810026,12,3309.5066578172537,235000.20752013393,0.2248106758212145,5523734,16200,308.6010746980319,1.2053775925404242
232005-M9_232005,232005,M9_232005,0.6111199855804443,190.89999389648438,29.0,63,20260893,11.119218015621524,11.139352623339057,11.161413169350483,-1.9390022694501903,-1.9106032219754114,-1.8830990752014807,0.0334981589685414,0.0472155406317572,0.060909378943558384,0.34461037790897114,0.37502614745767693,0.4077699935852519,5.200488797482191,5.407436686290721,5.591269611196431,3.6281087455485466,3.9107829770972304,4.203401398758755,5.363344544943952,5.59054879622511,5.788547286517332,6.845145041021063,6.936026741533526,7.015226137650416,2.8110509358667204,3.03300903361536,3.2204080640994954,True,3730.5182064140035,3506,3718.3682826594613,3494,12.149923754542433,12,4322.494587231536,230956.6165616937,0.2913581935655584,7392493,20400,405.74147002212703,1.064038279068455
232627-M13_232627,232627,M13_232627,0.6210529804229736,216.6999969482422,36.400001525878906,24,20260854,11.426240765479545,11.442356329858494,11.461279598015304,-1.9685414648433457,-1.9397653885284387,-1.9035071609808667,0.022013897394640377,0.04586108030286666,0.06771122415361178,0.22579474494555093,0.2652692580476976,0.31530694696640904,5.478414800311958,5.688522772479308,5.90857183337488,4.051762296895468,4.41858928859317,5.067149641553804,5.631567569306385,5.862114619656616,6.080809294782907,6.9147722578214,7.006991077961492,7.094468948012009,2.0273193064582045,2.5895112618460963,2.8378236219285458,True,3729.5564424714194,3538,3712.7690327978407,3526,16.78740967357883,12,3576.254653787854,229574.1228060156,0.2956517176465836,6257054,17500,342.8782706389902,1.0541425784260654
232890-M9_232890,232890,M9_232890,0.7656890153884888,154.3000030517578,12.600000381469727,146,20260976,10.89676862950165,10.9290002470578,10.958886985308908,-2.0146043907390463,-1.9474061516808545,-1.89486666257306,-0.08104166068052074,-0.05953553500260835,-0.038922424773546814,0.3191447070632409,0.3778849668834581,0.4359568888495655,3.875885325698148,4.1757599416655875,4.512590234148117,2.3087205698795645,2.725223566122085,3.1749569403023647,3.8768037937683015,4.206646210820411,4.659485134915518,5.3579892811833005,5.737777209126914,6.036567756516964,2.7432099293194745,2.937650608165029,3.1290922483643824,True,3852.2600984090795,3557,3848.636875408498,3545,3.623223000581843,12,3707.122653767969,234962.07995159997,0.18913928933370344,5512983,16600,314.06659895007033,1.0830081806041831
232962-M11_232962,232962,M11_232962,0.6976969838142395,230.39999389648438,30.799999237060547,48,20260878,11.525364872687192,11.543442295401835,11.559681672057433,-1.7122967322904241,-1.6856277937333393,-1.6531043456573478,-0.11129031029262491,-0.10090000208853735,-0.08777498829047466,0.41970677775892445,0.4339505061609339,0.4505050630315725,4.6030316870479355,4.786874990972634,4.964027230407245,3.1735452127209824,3.3559717674760634,3.523730134525162,4.657349465736003,4.924652055439862,5.225771773715088,6.230312485931582,6.358187115004808,6.476673511657868,2.8882268007519922,2.9870023370049523,3.117811875016487,True,3695.5118884870985,3410,3612.190721655394,3398,83.32116683170449,12,4049.756883010864,221950.83542004143,0.438342856598886,8340783,23800,455.0540101900697,1.0837278265358061
233129-M10_233129,233129,M10_233129,0.6186460256576538,224.10000610351562,75.5,1,20260831,11.526940231330649,11.537851568299773,11.551352832635764,-1.797248542869471,-1.7736243688544395,-1.7501053217798634,0.07437606471724402,0.08963279411668441,0.10719308570655513,0.5864702801253184,0.602485679196943,0.617215130414859,3.0997357001646333,3.188256272642279,3.3819576915829077,1.814936690511449,1.8460387961891032,1.915996939890372,3.0724514043720528,3.1451769130469724,3.305387141550694,4.306425844278565,4.394012171236675,4.599590242355373,2.4909854879356104,2.552225601631795,2.685939586058592,True,3732.0783210578047,3468,3621.0827999178737,3456,110.99552113993101,12,4839.557947438148,224372.08092687934,0.31636990174370466,10325300,26700,553.9615807551891,1.076147151400751
233169-M9_233169,233169,M9_233169,0.6103590130805969,285.20001220703125,51.400001525878906,7,20260837,11.422064079830927,11.446659020803967,11.475170911171224,-1.6261844478815888,-1.610451024129461,-1.5913409366503064,-0.0852039816757843,-0.07383538674713545,-0.0629761729847775,0.2823563209623432,0.3173109225227873,0.36019807622534,4.480343092644923,4.80584825009295,5.066213194484068,2.734114029584611,3.1232332650275323,3.4150944305878,4.430493425403466,4.90036020946874,5.296057531237779,6.388569205176133,6.659691288426259,6.821134538730863,3.357951003468906,3.4875883071607903,3.682674286451956,True,3741.1730858349833,3512,3720.2105280106043,3500,20.962557824378816,12,5118.692261094786,229024.6416399932,0.19648991073293381,7615395,20700,413.64603705890477,1.0652542955111
233902-M6_233902,233902,M6_233902,0.7293000221252441,143.39999389648438,19.100000381469727,108,20260938,11.077668757601273,11.08738463489235,11.096345378922054,-2.5316577999601058,-2.5016597252025017,-2.4763386403367016,0.352672759931619,0.37751491730006115,0.3982800702240113,0.48171641611023097,0.5008473074815358,0.5187837905083396,6.051951061525337,6.056915255331348,6.058070788909535,5.420714201225064,5.423601633330515,5.42419418985745,6.062853222250642,6.064657867316548,6.065028215145882,6.7049922432762195,6.705714101302583,6.705862240434317,1.2816680505768672,1.2821124679720675,1.2842780420511555,True,3581.8216339095607,3394,3553.569880395204,3382,28.251753514356743,12,3932.945055217321,224233.8617803328,0.24544784544019654,7313530,22500,436.28584225894883,1.0553393146463055
236682-M5_236682,236682,M5_236682,0.7342000007629395,227.60000610351562,31.600000381469727,45,20260875,11.60521195236145,11.615689618017644,11.626503876158758,-1.6959921702046907,-1.6771584065445369,-1.6568984710663304,-0.1982006580179541,-0.19336401817804372,-0.1851059926510494,0.4916880692194436,0.5041368768260244,0.5185906737630422,5.126748250901863,5.20862675736806,5.32178926508225,3.8849851448509614,3.9749397525284174,4.134188730497233,5.212301071224466,5.337505691683366,5.487808425303665,6.348612128774988,6.398693976958548,6.458815070406668,2.326865441355514,2.4204962096808664,2.457637518125009,True,3764.436732077822,3399,3686.8955041918107,3387,77.5412278860113,12,4371.45808002682,222483.57094266184,0.28548935606703274,8693476,25000,493.5072255078703,1.1075130132620836
236994-M5_236994,236994,M5_236994,0.7297000288963318,264.1000061035156,31.799999237060547,44,20260874,11.563410070589956,11.580132272411678,11.599155204456801,-1.678340318091237,-1.6464617234179089,-1.619847479868765,-0.17185798537594638,-0.15802518140016067,-0.1469173944302503,0.5759472653024147,0.5921027531001597,0.6106858863630575,4.770911946703758,4.917476677027819,5.102252731342025,3.3559594294154413,3.5529906402905524,3.8040475518617294,4.9728238022778335,5.169016128524737,5.3620723974258215,6.269301502804883,6.34613473459134,6.423357242151774,2.6077125379722164,2.782144954928826,2.9132684060732017,True,3793.5536772983105,3435,3757.9470114861424,3423,35.60666581216793,12,4108.016928430372,224905.95463830946,0.2287550299531968,8424224,23500,456.7258330020122,1.104382438805913
237437-M6_237437,237437,M6_237437,0.7336999773979187,213.89999389648438,25.0,78,20260908,11.530349009476161,11.549444032244141,11.565615470928606,-1.604955655728134,-1.5639588794017778,-1.523840486210009,-0.08511659707331279,-0.07339509404080985,-0.06245598419415038,0.3669031007885199,0.38602431499344714,0.40472044596375034,4.691142473373006,4.895063065797502,5.067113345702421,3.378837747912593,3.588212244667047,3.8065267268710477,4.769016530741541,5.049264992520417,5.258216882614149,6.168189977166309,6.285042390855098,6.368623146892591,2.5468940683217642,2.6846073605066265,2.833711497198902,True,4105.695728853584,3475,4083.08450840188,3463,22.611220451703872,12,4301.124748424517,227036.78054932173,0.1835432161279958,8334671,23700,451.2919796030037,1.1814951737708155
237641-M6_237641,237641,M6_237641,0.8579000234603882,196.89999389648438,19.299999237060547,105,20260935,11.475417029515238,11.488865426704404,11.502528159078452,-2.1167950792323813,-2.0568572671531093,-2.020364921633024,-0.03892053525105168,-0.018852196663312462,-0.0013172745056362436,0.3581714028778601,0.388775183111303,0.42386639621892913,4.766922773036172,4.9381636485888,5.145639420979236,3.7075905346177276,3.873374193099771,4.224544611868741,4.837936276499817,5.164860679119,5.408413313276946,5.82921836070534,5.95091861199648,6.048339665659658,1.8198907453467557,2.0714195488282905,2.112533381300852,True,3805.529875632627,3444,3792.603179713469,3432,12.926695919157721,12,4403.140754724143,224001.7982179123,0.23933429720232943,9443772,21000,477.8095503654331,1.1049738314845026
238314-M5_238314,238314,M5_238314,0.7319999933242798,201.5,34.599998474121094,35,20260865,11.62550670978971,11.64014307144374,11.665934646596966,-2.108026341243418,-1.936815151514589,-1.9005600619197538,-0.05742579900500665,-0.04470676225159375,-0.033936942486078855,0.45298673547343643,0.47105344317379966,0.48908522614076183,5.239886817624771,5.358379691279277,6.0487825331648,4.008335409916382,4.183668202547226,5.4193400530637765,5.3678807604827155,5.523639112388135,6.056422113288078,6.418087632390235,6.480390973152403,6.6935041735123795,1.274164120448603,2.2972124667222706,2.410139974587776,True,3935.305243930758,3429,3877.357402386248,3417,57.94784154450992,12,5747.082521668383,223735.22675997327,0.4182241761920928,9449619,25400,523.9549230821431,1.1476539060748785
238580-M5_238580,238580,M5_238580,0.730400025844574,222.89999389648438,24.299999237060547,80,20260910,11.632655292171522,11.646123352306713,11.65657331756813,-1.9374175254853832,-1.9071132897493395,-1.8869755817004532,-0.19593814085300473,-0.1895691751518833,-0.17831170320393772,0.3374468746915376,0.3582132228094035,0.38159401055354286,5.951850424986834,6.029306610649999,6.0480746322389445,5.354458417056956,5.409097799925607,5.41943689706164,6.019170989799098,6.053320604092004,6.059782539802025,6.683883562541239,6.697543408258402,6.70012818254241,1.28069128548077,1.288445608332795,1.3294251454842831,True,3834.0139664794547,3569,3808.352045950188,3557,25.661920529266908,12,4032.937029400566,232034.31878908817,0.27915090443678064,6992321,20700,392.7199639970204,1.0742544036087012
240899-M6_240899,240899,M6_240899,0.7394999861717224,177.3000030517578,15.600000381469727,125,20260955,10.941886607408598,10.962413928627546,10.994680953006789,-2.071964236064402,-2.003633203015672,-1.9517736888238353,0.07820992803237269,0.10811008006784817,0.14280916988286663,0.540242273563501,0.577670538060314,0.6223902184241804,3.257186526076086,3.4963776178316577,3.891295095960819,1.8764764011837398,1.9833364147725694,2.251806772408897,3.2258033227588867,3.4489620434374677,3.879697718957688,4.4925533207699395,4.77538025148438,5.4716928219632655,2.614376152077487,2.7785664504089014,3.1540968528388853,True,3780.466756418639,3491,3761.2740323110283,3479,19.19272410761048,12,4815.038605579419,229338.82131176087,0.1843812582864898,7260343,20500,408.7177230492234,1.0829180052760352
241189-M5_241189,241189,M5_241189,0.7286999821662903,246.8000030517578,29.0,62,20260892,11.48558963106532,11.500844533988651,11.516271769194736,-1.6532558801896986,-1.6236266465942584,-1.5969047982720985,-0.14330168719287936,-0.1323757742272875,-0.12220101637134852,0.39939216269719596,0.41663746192098544,0.4344362764957074,4.373356595529079,4.535445622716427,4.703820746212554,3.0051753994525843,3.1647837830768815,3.309087538957162,4.398880109624319,4.6255165880917835,4.907471742344448,5.97396878455262,6.129694173899221,6.251398722205376,2.847142257675569,2.9468913503860112,3.086277070145821,True,3786.3936573004535,3471,3734.890517144992,3459,51.503140155461715,12,4172.92206240009,226990.83341628397,0.33958289609343095,8269833,23900,460.62100041797385,1.0908653579085144
243871-M13_243871,243871,M13_243871,0.7333970069885254,213.60000610351562,22.299999237060547,90,20260920,11.10937569004317,11.13452669520754,11.167306986712283,-1.994673606418924,-1.924164220719283,-1.8770784248242622,0.07015004288682622,0.09315568106124647,0.11937608113687503,0.2821220068325052,0.30870574659087147,0.3307913397985413,3.8371251294784092,4.1829056148775,4.591815192192893,2.251374341278634,2.6201435222011193,3.1810477456266826,3.82323087250582,4.199694266653977,4.77077243342811,5.222069946778389,5.839483938778684,6.190853540495157,2.817831712170211,3.046152769946986,3.244789719437369,True,3758.1129008283033,3551,3735.309318109951,3539,22.80358271835206,12,4467.226680875328,232187.6209585035,0.16933112145593518,6939341,19700,381.798960814951,1.0583252325621806
244239-M13_244239,244239,M13_244239,0.7378460168838501,219.0,24.5,79,20260909,11.202025671594164,11.231414340590884,11.261894624702384,-1.8098009217944417,-1.6969988994548533,-1.643921164907484,-0.14943100235935536,-0.13556074425871636,-0.12236367500792217,0.41055437479449386,0.43253984020240366,0.45110278711090585,4.30090421860747,4.612028476648007,4.969168144393072,3.0083408052196203,3.3152600213184473,3.703069401789319,4.312210451352353,4.708428797735137,5.074561403218276,5.855691626431144,6.1247748357004275,6.281553042734079,2.567488847007079,2.7720544104959126,2.9093875959810647,True,3940.241322741514,3580,3877.7101475509626,3568,62.53117519055139,12,7298.49593146293,235906.7578676212,0.40881232299772063,9413657,26400,528.6598578374833,1.1006260678048922
244680-M13_244680,244680,M13_244680,0.9575620293617249,194.8000030517578,4.400000095367432,184,20261014,11.205540469372348,11.239454563452224,11.27584500818533,-2.1526256587841237,-2.06764223061316,-1.9821620561702815,0.11648751296018575,0.1645183201665441,0.21587852320871373,0.5313441493849109,0.6122822508552686,0.6784875914807573,3.2872587702456895,3.566356859495171,3.952937603351051,1.932865381460928,2.1806055101500115,2.636335477597324,3.3205650817145673,3.6601106658428435,4.104122464684197,4.537282302315205,4.884748539857613,5.307903237870244,2.4883042996494176,2.6174809008577116,2.764873554635758,True,5964.924255042659,3861,5961.660630146197,3849,3.2636248964615775,12,3856.3013517526733,252273.88111666383,0.2747075974793582,5641472,16900,326.5532303689979,1.5449169269729757
244738-M11_244738,244738,M11_244738,0.6970810294151306,212.8000030517578,29.0,60,20260890,11.57637832697214,11.587310454775428,11.59819216672132,-2.0061829295025966,-1.9585818405440798,-1.9293664857040345,-0.08853514982205764,-0.07422538297083447,-0.0590784351771285,0.4474673001351581,0.46712262515254704,0.484342969837835,5.157426747600552,5.2140501968117405,5.318051102662771,3.8637537434528846,3.915856268868592,4.031298578240123,5.1682209279148505,5.269382962115002,5.435938931262251,6.455769346018457,6.496234159698517,6.562856547357416,2.5288624625639917,2.5795224430586057,2.591540780028037,True,3728.4134434538564,3454,3663.987629258382,3442,64.42581419547415,12,4460.08906630123,225075.26159431683,0.2765366608301634,8452254,24000,470.0930143491132,1.0794480148968895
245252-M11_245252,245252,M11_245252,0.6943770051002502,266.6000061035156,44.20000076293945,11,20260841,11.772665701059548,11.789058972912763,11.804632779312342,-1.6250872735686037,-1.5934985606071694,-1.5646439023778167,-0.1187873562817171,-0.1089347390982928,-0.09993007997487227,0.4909579243233678,0.502670017986102,0.5150506649707146,4.25855057779275,4.420717935987705,4.585411441237629,2.696345503699149,3.008515058570869,3.143619684490483,4.2307950494619,4.4250099986892275,4.661163274593482,5.927454485168872,6.100528412067107,6.259422012106003,2.9804520451469996,3.1145508739965786,3.3087425058325937,True,3779.6227649476377,3528,3681.253096010104,3516,98.36966893753393,12,4085.9659598295307,228562.45868006287,0.29121708099964405,8909194,24800,492.4969757273793,1.0713216453933214
245621-M11_245621,245621,M11_245621,0.7350419759750366,168.1999969482422,17.0,121,20260951,11.23838156803149,11.266923144479652,11.28715713955635,-2.7578348545562488,-2.7286129745191126,-2.688320230639999,0.5803954732432944,0.5912725740965066,0.5974083685257213,0.3375186899321204,0.3901697583378575,0.4356345769619933,5.4070589139622705,5.994767927247907,6.047688312535864,4.2751774951286565,5.384524876173007,5.418770853219608,5.575236570699257,6.028405826601061,6.049809562255187,6.491019074668395,6.672286777029115,6.680848271290767,1.262077418071158,1.287761900856109,2.213977432245117,True,3801.6862606609648,3554,3795.6177482223493,3542,6.068512438615593,12,3503.616978979614,232243.54301186837,0.2750885180493041,5999574,16900,335.8999815136194,1.0696922511707836
245763-M13_245763,245763,M13_245763,0.7542309761047363,139.1999969482422,9.399999618530273,162,20260992,10.98231792352271,11.00051314634742,11.015484636326958,-2.8042447542693743,-2.7714550293440308,-2.7208221057673607,-0.10580033109608512,-0.059502381516505096,-0.008928873133963159,0.5053864589718498,0.5579678838092106,0.6038667600221246,5.990991721173905,5.998382532445367,5.998830891880607,5.395564315087824,5.399327812627449,5.399532274502833,5.9963514169978245,5.9987036029600915,5.998831391632206,6.597138518907827,6.598079393292734,6.598130508761579,1.198598234258746,1.1987515806652835,1.201574203820003,True,4276.873969625419,3832,4272.285678668328,3820,4.588290957090644,12,3199.9872530616794,252557.90220132793,0.17323628784661177,5153706,16300,316.5604659731034,1.1160944597143578
245864-M11_245864,245864,M11_245864,0.6980879902839661,178.39999389648438,13.300000190734863,139,20260969,10.900751818711157,10.93564462799609,10.965331746428317,-2.5046850764491917,-2.40982708006894,-2.33090234059763,-0.008191950435206659,0.02369012644357403,0.0520716654023251,0.28756778283882284,0.34904495347849407,0.41195235069475133,5.451865026507194,6.02840194355155,6.132517303945492,4.234875616616329,5.367116934727025,5.451760391502791,5.605670763888607,6.0950870030742905,6.147989163559145,6.627290575747284,6.823057071421556,6.8442179356154975,1.3924575441127065,1.4559401366945313,2.3924149591309547,True,3802.9808377471686,3534,3793.079885515842,3522,9.900952231326754,12,3832.6849161949117,232465.34459161854,0.11249285245163744,6457520,17400,357.41601499170065,1.0761122913829
246149-M13_246149,246149,M13_246149,0.7345340251922607,213.6999969482422,26.600000381469727,70,20260900,11.451507788452249,11.462274641731401,11.472792033430427,-1.8490475582135057,-1.8229562288790682,-1.8023903770929337,-0.11085495717155758,-0.09721454461100135,-0.08369726928471732,0.3886883109023041,0.40274479435861443,0.41521597529577065,5.1983383286881395,5.295107483777125,5.420772062423253,3.963781317148354,4.0885663077130285,4.3076231721775455,5.3116783420997695,5.445793376414754,5.5900255866077115,6.387264895153279,6.440910908879271,6.498603792956455,2.1909806207789098,2.3518484987366897,2.423710216911974,True,3947.0880356305465,3701,3897.6766033823483,3689,49.41143224819841,12,4031.902479224623,242391.01565292766,0.2945599001649247,8160013,23600,459.6002224640688,1.0664923090058218
248217-M13_248217,248217,M13_248217,0.6109169721603394,219.5,30.600000381469727,51,20260881,11.177910716803279,11.200526544490456,11.222093274088973,-2.4248198269012313,-2.393612007512977,-2.365049686895275,0.13330350900187987,0.1641191054760123,0.20109193775473574,0.4435479769361713,0.4992492679309653,0.5476127662426591,5.490376677374692,5.6697149755046246,5.888035737403308,4.043264567435788,4.305270972412282,4.895095804212067,5.560195285563599,5.8061546835232445,6.038763644960101,6.9246598859833,7.023043645167158,7.116087229741901,2.2209285406532016,2.714965344026805,2.878059612003815,True,3996.6254504498174,3599,3993.2736600899516,3587,3.3517903598658263,12,3501.6152114740653,235392.19570720705,0.1992123336871724,5882278,16800,330.98711699433625,1.1104822035148145
248829-M11_248829,248829,M11_248829,0.7634689807891846,164.8000030517578,19.700000762939453,102,20260932,11.262453619233419,11.287661139743093,11.312294326256644,-2.6944638260030556,-2.653312024820867,-2.617463540296021,0.015561004207291479,0.039277886659909333,0.060829141524897705,0.5037559408894462,0.5686694745721081,0.6272404883655404,5.225762863419925,5.433023447202849,5.836230724271346,4.05591283174113,4.468455785310162,5.309258058889038,5.380756442098152,5.609650603484273,5.9239682977718875,6.3213937943852425,6.412951458939691,6.538678536654737,1.229420477765698,1.944495673629528,2.266031076102415,True,3854.9167083271404,3455,3849.928045942222,3443,4.988662384918287,12,3164.460222565752,226655.53017669183,0.14195884099586065,5618009,16300,318.72033314895816,1.1157501326561912
250391-M11_250391,250391,M11_250391,0.88926100730896,176.60000610351562,35.79999923706055,28,20260858,11.258049762673643,11.27847924609798,11.298054231277636,-2.933952387351927,-2.9005969555814293,-2.871605329263461,0.2500214827855214,0.2728315900302667,0.29613974571093443,0.38839473973578903,0.44512599069635367,0.5074814689455935,2.415692630964686,2.669990037898005,2.8581003531827007,1.0425825710203838,1.0760409692384862,1.112924249809908,2.1402288115237176,2.3515442539331683,2.590477804236178,3.703452692378279,4.367880664661271,4.8663010938000415,2.6319720126710133,3.2861103673452154,3.768307618064557,True,4338.55251445096,3861,4318.213066463132,3849,20.339447987828358,12,4121.633580445454,252625.30623648767,0.1899264882963393,7658125,19300,397.67396807600744,1.1236862249290236
253688-M13_253688,253688,M13_253688,0.8370350003242493,89.5,4.800000190734863,183,20261013,11.08756691576613,11.127085997508875,11.170395554836643,-1.8836523879701714,-1.7189279532405766,-1.564456333602778,-0.147556876130013,-0.08015707749403464,-0.015996779499124498,0.32982061643587146,0.4059644883674876,0.4976818600046954,3.1660502933285684,3.583799481905385,4.058070562273992,1.5222721736813867,1.7700452038473677,2.2381532644185334,3.0040840771399555,3.636779224921299,4.370043557386344,4.77414218958449,5.4067151413051295,5.804572900564028,3.1051429664890096,3.4836572860125306,3.772791940004227,True,8411.774812829888,3332,8407.425655075229,3320,4.34915775465991,12,3648.3596720789988,212385.51236592926,0.3348483912667069,5331599,16500,391.96870591305196,2.5245422607532677
