target,arm,z,sn,seed,n_pix,n_bands,spec_chi2_stored,spec_chi2_raw3,phot_chi2,lnZ,lnZ_err,ess,passed,calls,wall_s,logmass_q50,logmass_hw,Z_q50,Z_hw,afe_q50,afe_hw,tau_dust_q50,tau_dust_hw,age_q50,age_hw,f_calib_q50,f_calib_hw,scaling_q50,scaling_hw,t50_q50,t50_hw,dust_index_q50,dust_index_hw,fcalib_max,emission_lines,mask_rest_windows,phot_drop,free_dust_index,sfh_prior
M4_108989,tau_cn,0.8277999758720398,21.299999237060547,20260924,3735,12,4222.337957752888,5608.726855400924,13.116428498262405,243347.59669679267,0.2840982077211384,4166.8242815259055,True,6863047,454.0514736417681,11.83819402953436,0.019732695950494872,-1.9049065776152987,0.02976389928233647,-0.1911891497953589,0.0073949683253680815,0.3506862781792145,0.05639695379038073,4.6975210107475345,0.1210453617309617,4.452626632207966,0.11414064673474744,0.8034452415276938,0.01872807467255111,4.854490900809203,0.19657570544939018,0.10930713320271253,0.26811635023619845,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_172669,dust_free,0.6036999821662903,105.0,20260830,3602,12,4139.987982538381,3427.9934339850015,61.84525520592917,233025.10144988992,0.15550541984948646,3659.665332997204,True,9019223,543.2256061732769,11.308165113227691,0.011906734176250211,-1.5713310134428273,0.02640748407474114,-0.054113003345435784,0.013626437931139709,0.47754834196467827,0.016723885626106716,1.8475847069020939,0.09893159002009977,2.671191759094995,0.032114511306115645,1.2223341569412498,0.019495381645005416,1.7734528821741873,0.06307659598062998,-0.9583608228148486,0.028673892555601044,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,uniform
M5_172669,dust_wide,0.6036999821662903,105.0,20260830,3602,12,4095.858425637077,3426.5733521093725,45.28399495365615,233022.70694131238,0.17273490786547305,4297.6949139759345,True,8436981,531.9809683766216,11.335094491549167,0.021654317767149323,-1.5722369799917133,0.023259232146647046,-0.06161683727290407,0.015343615973616071,0.40962811958648226,0.03048217413086135,2.518036645187475,0.2783770373690171,2.686466038797204,0.03205776920776193,1.1847861290323258,0.026329744449565817,2.09798474276235,0.175771459722307,-1.1420733963635186,0.08281875185953724,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_172669,emis_wide,0.6036999821662903,105.0,20260830,3421,12,3929.3769057437735,3365.550610272619,94.40546360777432,221177.69999260615,0.27664800679902746,3895.21103316623,True,8449002,344.3290206110105,11.353089712821944,0.013570033165782647,-1.6002797624622853,0.03291876706845842,-0.06220131290271956,0.013727806619673464,0.5620046102616607,0.02002158553947514,2.0905699102218014,0.17436739017204694,2.721699148716746,0.038353503897342156,1.284058506802714,0.03276895589798634,1.9548975318470356,0.1278702108123222,,,0.1,"3726.0,3728.8,3869.0,3970.1,4101.7,4340.5,4861.3,4958.9,5006.8",,,False,uniform
M5_172669,floor20,0.6036999821662903,105.0,20260830,3602,12,4120.335835215608,3431.683000835478,97.38391106037253,233013.9197750658,0.3121603974662788,3501.077628498409,True,8862386,363.6982406824827,11.330101646464655,0.011930757635060019,-1.5823038856537683,0.024382523967299563,-0.058603050074686164,0.015356865883003216,0.5722011156812055,0.016660310291078506,1.8682658024232448,0.10979581484606094,2.679715497883816,0.03644534404170896,1.3061902535190864,0.02359921372774587,1.7875618907007358,0.07950838310458919,,,0.2,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M5_172669,mask_cn,0.6036999821662903,105.0,20260830,3278,12,3771.621033043767,3303.1526370054,89.30067937451521,211927.4525035756,0.27664051942434525,3395.6843831573574,True,8225822,348.93109270744026,11.325558562709107,0.013668171080125191,-1.6060790966175416,0.02760468805410221,0.007401704011313782,0.023290687315031783,0.5477759358412048,0.023068184006596715,1.7990901177142056,0.14361074794154094,2.7623999285251726,0.04084638693527798,1.282535647959042,0.026851651917731312,1.7270832791933461,0.0681633342674548,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8","4142.0:4177.0,4634.0:4720.0",,False,uniform
M5_172669,mock_tilt4_poly3,0.6036999821662903,105.0,20260830,3602,12,1815.6521578581942,421.01776580669014,3.9659617362752684,236493.62968289675,0.22477543484809537,3193.89126628808,True,1254500,399.66445963596925,11.126403827343804,0.012216337027065372,-1.729609265579259,0.010131273451488898,0.13591578225916326,0.00808786239775379,0.022788474258451083,0.01624853727555533,1.7176604451715933,0.09531065473388256,1.0006236793810623,0.0008704816842270979,1.2317973410013483,0.01923685069450498,1.6845145671183395,0.04454437199546113,,,,,,,,
M5_172669,mock_tilt4_sfh_cont,0.6036999821662903,105.0,20260830,3602,12,1815.043133765224,420.9606016916796,4.241295833189309,236485.82391463415,0.30993629261151523,3545.7744765808143,True,9878398,420.50291353743523,11.133020721626547,0.012417350899121438,-1.7328630946275352,0.010906482620142488,0.13135174126006627,0.008889434110665125,0.04269916479821578,0.020501665342732178,1.804479191657631,0.08122326146255521,1.0008758207179835,0.0009934347305909919,1.2448872099761368,0.02084579335033976,1.722831040680525,0.04096887406223604,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,student
M5_172669,new_default,0.6036999821662903,105.0,20260830,3602,12,4137.239199215507,3426.134139784635,60.43119804038379,233022.71814413834,0.2854191930837098,4266.5912007281895,True,8534722,528.0442609805614,11.34282234652434,0.020919744338353752,-1.5706321019073735,0.023500832057520404,-0.05811087499584401,0.01534941340891139,0.46964254929028737,0.016109819754536153,2.484475378469052,0.27590264239299245,2.666610009547603,0.033045003579494026,1.2322709428967928,0.020549773389741288,2.0587488846180984,0.14990337907177176,-0.9747172693739008,0.026133663412381547,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_172669,new_default_rep1,0.6036999821662903,105.0,20261830,3602,12,4133.6568447528025,3427.215412526694,59.06490837084045,233019.64381403592,0.35253357362490895,4262.31280960796,True,8784897,552.5109615819529,11.348801902348033,0.018289470032967436,-1.5703510404658478,0.023310862604990712,-0.061678986388723336,0.015756631966493215,0.47074425001091447,0.018322398994661787,2.5315058177884406,0.23681619200833737,2.6753937444208553,0.035379758663312666,1.226137761619594,0.020306760286436187,2.1260074723533604,0.14882831803335272,-0.9738091657304725,0.025006905058031714,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_172669,new_default_rep2,0.6036999821662903,105.0,20262830,3602,12,4122.073681241477,3427.9636487749704,60.93237637541534,233019.5851660275,0.16226066884648263,5032.2693022129715,True,9029416,563.1597434030846,11.346734257972702,0.019617813514194005,-1.583329669930052,0.027118490654954863,-0.060901503100454196,0.015985007530984027,0.46967460805232764,0.016117232042778568,2.488803078479896,0.24344481571946153,2.675833574037427,0.03634713509398613,1.228059539050721,0.021613450321743,2.1061323424848006,0.17618881707956047,-0.9786245990203178,0.023736567719396973,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_172669,no_irac,0.6036999821662903,105.0,20260830,3602,10,4185.563029945986,3427.9704923948602,97.53068928888335,232991.32905572184,0.18460294089178936,3766.100260376929,True,8880030,360.55999352037907,11.3650412540722,0.027697803919140007,-1.5514291479963407,0.0229104404081506,-0.062462406169862546,0.01341021775790982,0.635484492757477,0.02067025677168799,1.9091305099467732,0.3771711998424033,2.6520829339205854,0.035289566175538356,1.281878092009804,0.01961710942736805,1.7871770667398228,0.16371817741883998,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,"spitzer_irac_ch1,spitzer_irac_ch2",False,uniform
M5_172669,poly3_total,0.6036999821662903,105.0,20260830,3602,12,4155.578523095639,3429.4249803184966,100.10064818802765,233013.76250415418,0.34171838631125634,3455.4495339844248,True,1228500,404.4830888560973,11.329481485809989,0.01087432222300233,-1.5889643781558052,0.02992674033288123,-0.04950871926475742,0.014147024591641355,0.5768895939861884,0.01919923564516507,1.8455087272161208,0.09942950490765345,2.662188154335152,0.035404941673904844,1.3050942642084478,0.025163652527688596,1.768262664092042,0.06754341288135024,,,,,,,,
M5_172669,seed_rep1,0.6036999821662903,105.0,20261830,3602,12,4117.334459802078,3426.919816637119,100.83403996787521,233013.02824792167,0.19220659899025194,3950.518082594826,True,9130161,369.0936553552747,11.330957560032363,0.014371655145876794,-1.5743935349814815,0.024633974102024392,-0.054098431415981724,0.01088816650640562,0.576539702395219,0.01812393054874395,1.8787936949870407,0.17873796993970426,2.6786785882893938,0.02931030375531729,1.3112421234225922,0.018230639142944094,1.8030509086533346,0.10788255531171731,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M5_172669,seed_rep2,0.6036999821662903,105.0,20262830,3602,12,4129.556408249995,3430.0291488281246,95.83401667982619,233015.74867027535,0.33037734260857005,3254.4248918878934,True,9163137,351.82788836210966,11.334799229168707,0.010049920485479369,-1.5792539534070056,0.028213241203244976,-0.06303942652384772,0.01273199659730765,0.5708133532848972,0.01805393211359274,1.96452086837498,0.13164847872409757,2.676111125376624,0.02736796277815312,1.2977184871381422,0.025919412684065057,1.8423758337276666,0.09270963020903478,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M5_172669,seed_rep3,0.6036999821662903,105.0,20263830,3602,12,4123.863819295747,3429.675414026603,97.68570203274584,233013.60178628392,0.2526463822642963,3371.5233195930223,True,8656873,359.3794704787433,11.330946983811776,0.010977365980155085,-1.5768639933013375,0.025440652740628122,-0.05641109170890787,0.01642169879706046,0.5737376372907739,0.020657320877093266,1.879214755897333,0.14662844324913293,2.674582942567771,0.034721487486073066,1.3066547010074314,0.0196829718535938,1.792998375480106,0.08624710192548146,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M5_172669,sfh_cont,0.6036999821662903,105.0,20260830,3602,12,4164.166288262997,3433.2386932145464,98.74634875783481,233008.98701378406,0.2341295795018154,4412.283401022329,True,8214966,359.3961122855544,11.361674803831914,0.017326630805566623,-1.5943057426972789,0.02714093382415872,-0.06357314088993998,0.015479031495317042,0.5711584583566498,0.019648395518089223,2.34806081621581,0.2366152162445947,2.6617498125762524,0.0362380653001082,1.3057638519764325,0.026801870314981158,2.0457340255659653,0.14499458751805794,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,student
M5_172669,tau_cn,0.6036999821662903,105.0,20260830,3602,12,4137.78299607378,3426.175147905247,61.150561247903,233021.17479418233,0.25529751427434805,4844.239260422518,True,8619460,542.2834762819111,11.343702540887952,0.019339471446904177,-1.5743469225819937,0.02654628383824731,-0.06008019391466368,0.015155433654923438,0.47048523721599617,0.01676560800444346,2.486827331131223,0.2758685444688924,2.668635274578206,0.036322080710188054,1.2347746552887644,0.019593615187512792,2.084759456081415,0.17625928805892532,-0.9737663359662717,0.028094775051250298,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_173928,dust_free,0.9589999914169312,13.300000190734863,20260970,3836,12,3708.2004137020876,9953.323727673645,33.36409506186069,250202.09896713606,0.30330566068555753,4209.290716426621,True,7750628,492.36760684102774,11.706424783467806,0.02189409250027996,-2.2234424811001308,0.01886252831661217,-0.12024434120660105,0.026181568744088335,0.4467776458737023,0.018974732710793335,4.766044093271552,0.33383752788485666,8.975252020205719,0.15218918116354896,1.3110900892268944,0.027329498936681684,5.049738951934724,0.42533604878844544,-0.9710338147695552,0.030249759111112773,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,uniform
M5_173928,dust_wide,0.9589999914169312,13.300000190734863,20260970,3836,12,3621.05908827542,9962.820279917541,89.13020902856242,250228.32277174818,0.29965441941187176,4689.671709178718,True,8216007,556.3554359795526,11.553899571884942,0.02199822519264938,-1.5135276006720402,0.04482351811829288,-0.16674690489447466,0.02449602196212322,0.29511888950226567,0.02614675761245558,3.2751571817281087,0.2311924494179447,8.994983339569947,0.15691659429504146,1.3134231497626319,0.036457356207177605,3.3293744680045716,0.27037410453255317,-1.7521108410907984,0.1446732125740786,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_173928,emis_wide,0.9589999914169312,13.300000190734863,20260970,3353,12,3221.3938138658505,9332.053882871647,26.405484965601058,218789.48855439405,0.38013652412863597,3823.5305549768314,True,6604899,294.85117463581264,11.65362332721765,0.038947315131131255,-2.330946682838996,0.05931923508828696,0.030216038481940478,0.04542799644651246,0.507952174205783,0.02390418141965739,4.077090207435502,0.37514439964485957,9.409371085990038,0.15894690308624693,1.2681909622017724,0.03026182638413144,4.190809773646913,0.498444027982502,,,0.1,"3726.0,3728.8,3869.0,3970.1,4101.7,4340.5,4861.3,4958.9,5006.8",,,False,uniform
M5_173928,floor20,0.9589999914169312,13.300000190734863,20260970,3836,12,3707.458594538726,9954.314182675407,47.46135241782352,250191.6091036127,0.33476551263492177,3760.347881050197,True,6991734,312.76494757831097,11.725451677918208,0.023972544556801978,-2.238144811261984,0.02383975528951443,-0.14169367058485433,0.028338805735316067,0.5402450097525642,0.017625357627251037,4.6575919990845005,0.33697080367910726,8.992567631016161,0.15214914472595886,1.357391992040561,0.030457886694248648,4.8034887090905265,0.4272637463246176,,,0.2,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,uniform
M5_173928,mask_cn,0.9589999914169312,13.300000190734863,20260970,3722,12,3626.994393072435,9839.94794886955,45.31407390503618,242769.1534084291,0.1916241568125914,4712.898998226114,True,7035294,318.9799185246229,11.719921688363463,0.025623341959079227,-2.2516523227460086,0.04387876457422246,-0.13415628464981105,0.03276415820353489,0.5362828036431183,0.021350372051290922,4.5074007005274535,0.3103476599296413,9.096153779600314,0.14530739318066654,1.3486635296041891,0.029693928417749094,4.526969090853398,0.41468908718876474,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8","4142.0:4177.0,4634.0:4720.0",,False,uniform
M5_173928,new_default,0.9589999914169312,13.300000190734863,20260970,3836,12,3715.4386824167473,9951.072887845357,35.79305852715654,250197.06027826006,0.2860719094025482,4365.910493792439,True,8520058,534.2907567862421,11.721480420179889,0.025457306110570954,-2.226471727340935,0.029332774284266616,-0.11835207007225704,0.029025862010934177,0.4498857840561493,0.01761343391813855,4.931620794293254,0.37726520974457056,8.97049252706228,0.1440882886765822,1.308788945797275,0.031628134577720624,5.20660048781299,0.2710430609480894,-0.9788301482491125,0.027314886863406718,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
M5_173928,no_irac,0.9589999914169312,13.300000190734863,20260970,3836,10,3621.595127778622,9985.835152109976,122.56112958993617,250191.6915280753,0.3683257567326747,3521.9472887303773,True,6947901,326.66370919160545,11.690067434595168,0.013764545439729048,-1.4891550709659582,0.02996355287500252,-0.16991614052761467,0.023133933205268645,0.7286652376420331,0.019400339656810872,3.004541182169966,0.05262810106887672,9.009444848046527,0.15285098406225472,1.5436794640578257,0.035126867224682945,3.0086597012018554,0.05934746659202128,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,"spitzer_irac_ch1,spitzer_irac_ch2",False,uniform
M5_173928,poly3_total,0.9589999914169312,13.300000190734863,20260970,3836,12,3710.210659205431,9965.84850766132,48.1923182935704,250191.49642664279,0.22200934328263935,3523.555776362627,True,1137500,354.2635971447453,11.716238893947974,0.011697759721585044,-2.233390442680137,0.017680310554176737,-0.14128820916626028,0.024238434194752308,0.5411933394541439,0.019303020848714547,4.4989311255209135,0.10534223381816865,9.011326880011909,0.1490673541882277,1.3602590717429761,0.030928868290515554,4.513090341384006,0.22781259009302124,,,,,,,,
M5_173928,sfh_cont,0.9589999914169312,13.300000190734863,20260970,3836,12,3736.681961034508,9961.804721859327,48.65283505097354,250186.26840967778,0.37161879246505247,4160.683208502864,True,7296315,328.653771661222,11.740254469420066,0.024305906732484672,-2.264924264267619,0.04663057803104387,-0.1334551817499383,0.02705323362936409,0.5434776036585542,0.02022279627320106,4.804734221812792,0.3797024509147433,8.945333043751106,0.1492472972456218,1.3542620264824108,0.03018148040244728,5.084280509782195,0.32942061952329693,,,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,False,student
M5_173928,tau_cn,0.9589999914169312,13.300000190734863,20260970,3836,12,3712.229075115083,9954.183397511635,35.29447064197217,250196.46868949954,0.32705781142207263,4439.2524520129155,True,8204334,524.1331270914525,11.71011246190805,0.016765032020756188,-2.224735148563225,0.02284821863230202,-0.131188145351593,0.02794566417213798,0.44423904575690587,0.0161920415469185,4.785185102942309,0.2062760046826293,8.968133873583044,0.13081652688133705,1.3047001435769658,0.02570822352029911,5.062207304260755,0.26353280131653234,-0.980900706173496,0.019800227027971296,0.1,"3726.0,3728.8,4861.3,4958.9,5006.8",,,True,student
